"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",gradle-wrapper.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/gradle/wrapper/gradle-wrapper.jar,"","",451e0b3037c608b724985f74784e7bb7,636cf935a0fd1451657a4112974b3500cce3ab84,"",cpe:2.3:a:gradle:gradle:4.6:*:*:*:*:*:*:*,CVE-2019-15052,CWE-522 Insufficiently Protected Credentials,"The HTTP client in Gradle before 5.6 sends authentication credentials originally destined for the configured host. If that host returns a 30x redirect, Gradle also sends those credentials to all subsequent hosts that the request redirects to. This is similar to CVE-2018-1000007.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,"",8
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",gradle-wrapper.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/gradle/wrapper/gradle-wrapper.jar,"","",451e0b3037c608b724985f74784e7bb7,636cf935a0fd1451657a4112974b3500cce3ab84,"",cpe:2.3:a:gradle:gradle:4.6:*:*:*:*:*:*:*,CVE-2019-16370,CWE-327 Use of a Broken or Risky Cryptographic Algorithm,"The PGP signing plugin in Gradle before 6.0 relies on the SHA-1 algorithm, which might allow an attacker to replace an artifact with a different one that has the same SHA-1 message digest, a related issue to CVE-2005-4900.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,"",8
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",gradle-wrapper.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/gradle/wrapper/gradle-wrapper.jar,"","",451e0b3037c608b724985f74784e7bb7,636cf935a0fd1451657a4112974b3500cce3ab84,"",cpe:2.3:a:gradle:gradle:4.6:*:*:*:*:*:*:*,CVE-2020-11979,NVD-CWE-Other,"As mitigation for CVE-2020-1945 Apache Ant 1.10.8 changed the permissions of temporary files it created so that only the current user was allowed to access them. Unfortunately the fixcrlf task deleted the temporary file and created a new one without said protection, effectively nullifying the effort. This would still allow an attacker to inject modified source files into the build process.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,"",8
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",gradle-wrapper.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/gradle/wrapper/gradle-wrapper.jar,"","",451e0b3037c608b724985f74784e7bb7,636cf935a0fd1451657a4112974b3500cce3ab84,"",cpe:2.3:a:gradle:gradle:4.6:*:*:*:*:*:*:*,CVE-2021-29428,"CWE-378 Creation of Temporary File With Insecure Permissions, CWE-379 Creation of Temporary File in Directory with Incorrect Permissions","In Gradle before version 7.0, on Unix-like systems, the system temporary directory can be created with open permissions that allow multiple users to create and delete files within it. Gradle builds could be vulnerable to a local privilege escalation from an attacker quickly deleting and recreating files in the system temporary directory. This vulnerability impacted builds using precompiled script plugins written in Kotlin DSL and tests for Gradle plugins written using ProjectBuilder or TestKit. If you are on Windows or modern versions of macOS, you are not vulnerable. If you are on a Unix-like operating system with the ""sticky"" bit set on your system temporary directory, you are not vulnerable. The problem has been patched and released with Gradle 7.0. As a workaround, on Unix-like operating systems, ensure that the ""sticky"" bit is set. This only allows the original user (or root) to delete a file. If you are unable to change the permissions of the system temporary directory, you can move the Java temporary directory by setting the System Property `java.io.tmpdir`. The new path needs to limit permissions to the build user only. For additional details refer to the referenced GitHub Security Advisory.",NVD,MEDIUM,4.4,/AV:L/AC:M/Au:N/C:P/I:P/A:P,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"",8
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",gradle-wrapper.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/gradle/wrapper/gradle-wrapper.jar,"","",451e0b3037c608b724985f74784e7bb7,636cf935a0fd1451657a4112974b3500cce3ab84,"",cpe:2.3:a:gradle:gradle:4.6:*:*:*:*:*:*:*,CVE-2021-29429,CWE-377 Insecure Temporary File,"In Gradle before version 7.0, files created with open permissions in the system temporary directory can allow an attacker to access information downloaded by Gradle. Some builds could be vulnerable to a local information disclosure. Remote files accessed through TextResourceFactory are downloaded into the system temporary directory first. Sensitive information contained in these files can be exposed to other local users on the same system. If you do not use the `TextResourceFactory` API, you are not vulnerable. As of Gradle 7.0, uses of the system temporary directory have been moved to the Gradle User Home directory. By default, this directory is restricted to the user running the build. As a workaround, set a more restrictive umask that removes read access to other users. When files are created in the system temporary directory, they will not be accessible to other users. If you are unable to change your system's umask, you can move the Java temporary directory by setting the System Property `java.io.tmpdir`. The new path needs to limit permissions to the build user only.",NVD,LOW,1.9,/AV:L/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"",8
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",gradle-wrapper.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/gradle/wrapper/gradle-wrapper.jar,"","",451e0b3037c608b724985f74784e7bb7,636cf935a0fd1451657a4112974b3500cce3ab84,"",cpe:2.3:a:gradle:gradle:4.6:*:*:*:*:*:*:*,CVE-2021-32751,CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),"Gradle is a build tool with a focus on build automation. In versions prior to 7.2, start scripts generated by the `application` plugin and the `gradlew` script are both vulnerable to arbitrary code execution when an attacker is able to change environment variables for the user running the script. This may impact those who use `gradlew` on Unix-like systems or use the scripts generated by Gradle in thieir application on Unix-like systems. For this vulnerability to be exploitable, an attacker needs to be able to set the value of particular environment variables and have those environment variables be seen by the vulnerable scripts. This issue has been patched in Gradle 7.2 by removing the use of `eval` and requiring the use of the `bash` shell. There are a few workarounds available. For CI/CD systems using the Gradle build tool, one may ensure that untrusted users are unable to change environment variables for the user that executes `gradlew`. If one is unable to upgrade to Gradle 7.2, one may generate a new `gradlew` script with Gradle 7.2 and use it for older versions of Gradle. Fpplications using start scripts generated by Gradle, one may ensure that untrusted users are unable to change environment variables for the user that executes the start script. A vulnerable start script could be manually patched to remove the use of `eval` or the use of environment variables that affect the application's command-line. If the application is simple enough, one may be able to avoid the use of the start scripts by running the application directly with Java command.",NVD,HIGH,8.5,/AV:N/AC:M/Au:S/C:C/I:C/A:C,HIGH,7.5,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,"",8
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",groovy-2.4.15.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/groovy-2.4.15.jar,"Groovy: A powerful, dynamic language for the JVM","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",820e79e7cf9b9b0e7d49357be03ab8fd,74b7e0b99526c569e3a59cb84dbcc6204d601ee6,pkg:maven/org.codehaus.groovy/groovy@2.4.15,cpe:2.3:a:apache:groovy:2.4.15:*:*:*:*:*:*:*,CVE-2020-17521,NVD-CWE-Other,"Apache Groovy provides extension methods to aid with creating temporary directories. Prior to this fix, Groovy's implementation of those extension methods was using a now superseded Java JDK method call that is potentially not secure on some operating systems in some contexts. Users not using the extension methods mentioned in the advisory are not affected, but may wish to read the advisory for further details. Versions Affected: 2.0 to 2.4.20, 2.5.0 to 2.5.13, 3.0.0 to 3.0.6, and 4.0.0-alpha-1. Fixed in versions 2.4.21, 2.5.14, 3.0.7, 4.0.0-alpha-2.",NVD,LOW,2.1,/AV:L/AC:L/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,44
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",groovy-xml-2.4.15.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/groovy-xml-2.4.15.jar,"Groovy: A powerful, dynamic language for the JVM","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",8c2aee7254a7574903570d437d22c25c,40865f59469e6b0808c9c304bd17038997220c72,pkg:maven/org.codehaus.groovy/groovy-xml@2.4.15,cpe:2.3:a:apache:groovy:2.4.15:*:*:*:*:*:*:*,CVE-2020-17521,NVD-CWE-Other,"Apache Groovy provides extension methods to aid with creating temporary directories. Prior to this fix, Groovy's implementation of those extension methods was using a now superseded Java JDK method call that is potentially not secure on some operating systems in some contexts. Users not using the extension methods mentioned in the advisory are not affected, but may wish to read the advisory for further details. Versions Affected: 2.0 to 2.4.20, 2.5.0 to 2.5.13, 3.0.0 to 3.0.6, and 4.0.0-alpha-1. Fixed in versions 2.4.21, 2.5.14, 3.0.7, 4.0.0-alpha-2.",NVD,LOW,2.1,/AV:L/AC:L/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,40
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",jsoup-1.15.2.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/jsoup-1.15.2.jar,"jsoup is a Java library for working with real-world HTML. It provides a very convenient API for fetching URLs and extracting and manipulating data, using the best of HTML5 DOM methods and CSS selectors. jsoup implements the WHATWG HTML5 specification, and parses HTML to the same DOM as modern browsers do.",The MIT License: https://jsoup.org/license,532376320645f9da5b6639d4a18f5f45,24a563627d7f7b6717aba80c36bc9752b0d3f6e2,pkg:maven/org.jsoup/jsoup@1.15.2,cpe:2.3:a:jsoup:jsoup:1.15.2:*:*:*:*:*:*:*,CVE-2022-36033,"CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'), CWE-87 Improper Neutralization of Alternate XSS Syntax","jsoup is a Java HTML parser, built for HTML editing, cleaning, scraping, and cross-site scripting (XSS) safety. jsoup may incorrectly sanitize HTML including `javascript:` URL expressions, which could allow XSS attacks when a reader subsequently clicks that link. If the non-default `SafeList.preserveRelativeLinks` option is enabled, HTML including `javascript:` URLs that have been crafted with control characters will not be sanitized. If the site that this HTML is published on does not set a Content Security Policy, an XSS attack is then possible. This issue is patched in jsoup 1.15.3. Users should upgrade to this version. Additionally, as the unsanitized input may have been persisted, old content should be cleaned again using the updated version. To remediate this issue without immediately upgrading: - disable `SafeList.preserveRelativeLinks`, which will rewrite input URLs as absolute URLs - ensure an appropriate [Content Security Policy](https://developer.mozilla.org/en-US/docs/Web/HTTP/CSP) is defined. (This should be used regardless of upgrading, as a defence-in-depth best practice.)",NVD,"","","",MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGH,34
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",junit-4.12.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/junit-4.12.jar,"JUnit is a unit testing framework for Java, created by Erich Gamma and Kent Beck.",Eclipse Public License 1.0: http://www.eclipse.org/legal/epl-v10.html,5b38c40c97fbd0adee29f91e60405584,2973d150c0dc1fefe998f834810d68f278ea58ec,pkg:maven/junit/junit@4.12,cpe:2.3:a:junit:junit4:4.12:*:*:*:*:*:*:*,CVE-2020-15250,CWE-732 Incorrect Permission Assignment for Critical Resource,"In JUnit4 from version 4.7 and before 4.13.1, the test rule TemporaryFolder contains a local information disclosure vulnerability. On Unix like systems, the system's temporary directory is shared between all users on that system. Because of this, when files and directories are written into this directory they are, by default, readable by other users on that same system. This vulnerability does not allow other users to overwrite the contents of these directories or files. This is purely an information disclosure vulnerability. This vulnerability impacts you if the JUnit tests write sensitive information, like API keys or passwords, into the temporary folder, and the JUnit tests execute in an environment where the OS has other untrusted users. Because certain JDK file system APIs were only added in JDK 1.7, this this fix is dependent upon the version of the JDK you are using. For Java 1.7 and higher users: this vulnerability is fixed in 4.13.1. For Java 1.6 and lower users: no patch is available, you must use the workaround below. If you are unable to patch, or are stuck running on Java 1.6, specifying the `java.io.tmpdir` system environment variable to a directory that is exclusively owned by the executing user will fix this vulnerability. For more information, including an example of vulnerable code, see the referenced GitHub Security Advisory.",NVD,LOW,1.9,/AV:L/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,HIGH,26
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",kafka-clients-2.3.0.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/kafka-clients-2.3.0.jar,"","The Apache Software License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0.txt",26dc5dba2f89c03f3f87c9bcc08b0bf4,e86de5ad2172a0de440bb55322ead62706b53a4e,pkg:maven/org.apache.kafka/kafka-clients@2.3.0,cpe:2.3:a:apache:kafka:2.3.0:*:*:*:*:*:*:*,CVE-2019-12399,CWE-319 Cleartext Transmission of Sensitive Information,"When Connect workers in Apache Kafka 2.0.0, 2.0.1, 2.1.0, 2.1.1, 2.2.0, 2.2.1, or 2.3.0 are configured with one or more config providers, and a connector is created/updated on that Connect cluster to use an externalized secret variable in a substring of a connector configuration property value, then any client can issue a request to the same Connect cluster to obtain the connector's task configuration and the response will contain the plaintext secret rather than the externalized secrets variables.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,20
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",kafka-clients-2.3.0.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/kafka-clients-2.3.0.jar,"","The Apache Software License, Version 2.0: https://www.apache.org/licenses/LICENSE-2.0.txt",26dc5dba2f89c03f3f87c9bcc08b0bf4,e86de5ad2172a0de440bb55322ead62706b53a4e,pkg:maven/org.apache.kafka/kafka-clients@2.3.0,cpe:2.3:a:apache:kafka:2.3.0:*:*:*:*:*:*:*,CVE-2021-38153,CWE-203 Information Exposure Through Discrepancy,"Some components in Apache Kafka use `Arrays.equals` to validate a password or key, which is vulnerable to timing attacks that make brute force attacks for such credentials more likely to be successful. Users should upgrade to 2.8.1 or higher, or 3.0.0 or higher where this vulnerability has been fixed. The affected versions include Apache Kafka 2.0.0, 2.0.1, 2.1.0, 2.1.1, 2.2.0, 2.2.1, 2.2.2, 2.3.0, 2.3.1, 2.4.0, 2.4.1, 2.5.0, 2.5.1, 2.6.0, 2.6.1, 2.6.2, 2.7.0, 2.7.1, and 2.8.0.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,20
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",kafka-graphite-clients-0.10.2.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/kafka-graphite-clients-0.10.2.jar,Graphite integration for Kafka Metrics Reporter,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",272d4096780c8e864e31d975e231589a,5fd120b002b1b2d079e4324b412d9e972d9f5398,pkg:maven/com.pakulov.kafka/kafka-graphite-clients@0.10.2,cpe:2.3:a:apache:kafka:0.10.2:*:*:*:*:*:*:*,CVE-2017-12610,CWE-287 Improper Authentication,"In Apache Kafka 0.10.0.0 to 0.10.2.1 and 0.11.0.0 to 0.11.0.1, authenticated Kafka clients may use impersonation via a manually crafted protocol message with SASL/PLAIN or SASL/SCRAM authentication when using the built-in PLAIN or SCRAM server implementations in Apache Kafka.",NVD,MEDIUM,4.9,/AV:N/AC:M/Au:S/C:P/I:P/A:N,MEDIUM,6.8,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N,HIGH,21
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",kafka-graphite-clients-0.10.2.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/kafka-graphite-clients-0.10.2.jar,Graphite integration for Kafka Metrics Reporter,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",272d4096780c8e864e31d975e231589a,5fd120b002b1b2d079e4324b412d9e972d9f5398,pkg:maven/com.pakulov.kafka/kafka-graphite-clients@0.10.2,cpe:2.3:a:apache:kafka:0.10.2:*:*:*:*:*:*:*,CVE-2018-1288,NVD-CWE-noinfo,"In Apache Kafka 0.9.0.0 to 0.9.0.1, 0.10.0.0 to 0.10.2.1, 0.11.0.0 to 0.11.0.2, and 1.0.0, authenticated Kafka users may perform action reserved for the Broker via a manually created fetch request interfering with data replication, resulting in data loss.",NVD,MEDIUM,5.5,/AV:N/AC:L/Au:S/C:N/I:P/A:P,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,HIGH,21
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",kafka_2.11-0.10.2.1.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/kafka_2.11-0.10.2.1.jar,"","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",0bfbba7dcd384efe3a99d2512ba5afd3,a5a1d215fb8b7ae051b42f4c383ef6ad45af4833,pkg:maven/org.apache.kafka/kafka_2.11@0.10.2.1,cpe:2.3:a:apache:kafka:0.10.2.1:*:*:*:*:*:*:*,CVE-2017-12610,CWE-287 Improper Authentication,"In Apache Kafka 0.10.0.0 to 0.10.2.1 and 0.11.0.0 to 0.11.0.1, authenticated Kafka clients may use impersonation via a manually crafted protocol message with SASL/PLAIN or SASL/SCRAM authentication when using the built-in PLAIN or SCRAM server implementations in Apache Kafka.",NVD,MEDIUM,4.9,/AV:N/AC:M/Au:S/C:P/I:P/A:N,MEDIUM,6.8,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N,HIGH,16
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",kafka_2.11-0.10.2.1.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/kafka_2.11-0.10.2.1.jar,"","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",0bfbba7dcd384efe3a99d2512ba5afd3,a5a1d215fb8b7ae051b42f4c383ef6ad45af4833,pkg:maven/org.apache.kafka/kafka_2.11@0.10.2.1,cpe:2.3:a:apache:kafka:0.10.2.1:*:*:*:*:*:*:*,CVE-2018-1288,NVD-CWE-noinfo,"In Apache Kafka 0.9.0.0 to 0.9.0.1, 0.10.0.0 to 0.10.2.1, 0.11.0.0 to 0.11.0.2, and 1.0.0, authenticated Kafka users may perform action reserved for the Broker via a manually created fetch request interfering with data replication, resulting in data loss.",NVD,MEDIUM,5.5,/AV:N/AC:L/Au:S/C:N/I:P/A:P,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L,HIGH,16
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",log4j-1.2.17.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/log4j-1.2.17.jar,Apache Log4j 1.2,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",04a41f0a068986f0f73485cf507c0f40,5af35056b4d257e4b64b9e8069c0746e8b08629f,pkg:maven/log4j/log4j@1.2.17,cpe:2.3:a:apache:log4j:1.2.17:*:*:*:*:*:*:*,CVE-2019-17571,CWE-502 Deserialization of Untrusted Data,Included in Log4j 1.2 is a SocketServer class that is vulnerable to deserialization of untrusted data which can be exploited to remotely execute arbitrary code when combined with a deserialization gadget when listening to untrusted network traffic for log data. This affects Log4j versions up to 1.2 up to 1.2.17.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",log4j-1.2.17.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/log4j-1.2.17.jar,Apache Log4j 1.2,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",04a41f0a068986f0f73485cf507c0f40,5af35056b4d257e4b64b9e8069c0746e8b08629f,pkg:maven/log4j/log4j@1.2.17,cpe:2.3:a:apache:log4j:1.2.17:*:*:*:*:*:*:*,CVE-2020-9493,CWE-502 Deserialization of Untrusted Data,A deserialization flaw was found in Apache Chainsaw versions prior to 2.1.0 which could lead to malicious code execution.,NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",log4j-1.2.17.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/log4j-1.2.17.jar,Apache Log4j 1.2,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",04a41f0a068986f0f73485cf507c0f40,5af35056b4d257e4b64b9e8069c0746e8b08629f,pkg:maven/log4j/log4j@1.2.17,cpe:2.3:a:apache:log4j:1.2.17:*:*:*:*:*:*:*,CVE-2021-4104,CWE-502 Deserialization of Untrusted Data,"JMSAppender in Log4j 1.2 is vulnerable to deserialization of untrusted data when the attacker has write access to the Log4j configuration. The attacker can provide TopicBindingName and TopicConnectionFactoryBindingName configurations causing JMSAppender to perform JNDI requests that result in remote code execution in a similar fashion to CVE-2021-44228. Note this issue only affects Log4j 1.2 when specifically configured to use JMSAppender, which is not the default. Apache Log4j 1.2 reached end of life in August 2015. Users should upgrade to Log4j 2 as it addresses numerous other issues from the previous versions.",OSSINDEX,HIGH,7.5,/AV:N/AC:H/Au:/C:H/I:H/A:H,"","","",HIGH,29
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",log4j-1.2.17.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/log4j-1.2.17.jar,Apache Log4j 1.2,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",04a41f0a068986f0f73485cf507c0f40,5af35056b4d257e4b64b9e8069c0746e8b08629f,pkg:maven/log4j/log4j@1.2.17,cpe:2.3:a:apache:log4j:1.2.17:*:*:*:*:*:*:*,CVE-2022-23302,CWE-502 Deserialization of Untrusted Data,"JMSSink in all versions of Log4j 1.x is vulnerable to deserialization of untrusted data when the attacker has write access to the Log4j configuration or if the configuration references an LDAP service the attacker has access to. The attacker can provide a TopicConnectionFactoryBindingName configuration causing JMSSink to perform JNDI requests that result in remote code execution in a similar fashion to CVE-2021-4104. Note this issue only affects Log4j 1.x when specifically configured to use JMSSink, which is not the default. Apache Log4j 1.2 reached end of life in August 2015. Users should upgrade to Log4j 2 as it addresses numerous other issues from the previous versions.",NVD,MEDIUM,6.0,/AV:N/AC:M/Au:S/C:P/I:P/A:P,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,29
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",log4j-1.2.17.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/log4j-1.2.17.jar,Apache Log4j 1.2,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",04a41f0a068986f0f73485cf507c0f40,5af35056b4d257e4b64b9e8069c0746e8b08629f,pkg:maven/log4j/log4j@1.2.17,cpe:2.3:a:apache:log4j:1.2.17:*:*:*:*:*:*:*,CVE-2022-23305,CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"By design, the JDBCAppender in Log4j 1.2.x accepts an SQL statement as a configuration parameter where the values to be inserted are converters from PatternLayout. The message converter, %m, is likely to always be included. This allows attackers to manipulate the SQL by entering crafted strings into input fields or headers of an application that are logged allowing unintended SQL queries to be executed. Note this issue only affects Log4j 1.x when specifically configured to use the JDBCAppender, which is not the default. Beginning in version 2.0-beta8, the JDBCAppender was re-introduced with proper support for parameterized SQL queries and further customization over the columns written to in logs. Apache Log4j 1.2 reached end of life in August 2015. Users should upgrade to Log4j 2 as it addresses numerous other issues from the previous versions.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",log4j-1.2.17.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/log4j-1.2.17.jar,Apache Log4j 1.2,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",04a41f0a068986f0f73485cf507c0f40,5af35056b4d257e4b64b9e8069c0746e8b08629f,pkg:maven/log4j/log4j@1.2.17,cpe:2.3:a:apache:log4j:1.2.17:*:*:*:*:*:*:*,CVE-2022-23307,CWE-502 Deserialization of Untrusted Data,CVE-2020-9493 identified a deserialization issue that was present in Apache Chainsaw. Prior to Chainsaw V2.0 Chainsaw was a component of Apache Log4j 1.2.x where the same issue exists.,NVD,HIGH,9.0,/AV:N/AC:L/Au:S/C:C/I:C/A:C,HIGH,8.8,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,29
